time, theta__error, theta_dot_error
0.455000, 0.000007, -0.000013
0.456000, 0.000007, -0.000013
0.457000, 0.000007, -0.000013
0.458000, 0.000007, -0.000013
0.459000, 0.000007, -0.000013
0.460000, 0.000007, -0.000013
0.461000, 0.000007, -0.000013
0.462000, 0.000007, -0.000013
0.463000, 0.000007, -0.000013
0.464000, 0.000007, -0.000013
0.465000, 0.000007, -0.000013
0.466000, 0.000007, -0.000013
0.467000, 0.000007, -0.000013
0.468000, 0.000007, -0.000013
0.469000, 0.000007, -0.000013
0.470000, 0.000007, -0.000013
0.471000, 0.000007, -0.000013
0.472000, 0.000007, -0.000013
0.473000, 0.000007, -0.000013
0.474000, 0.000007, -0.000013
0.475000, 0.000007, -0.000013
0.476000, 0.000007, -0.000013
0.477000, 0.000007, -0.000013
0.478000, 0.000007, -0.000013
0.479000, 0.000007, -0.000013
0.480000, 0.000007, -0.000013
0.481000, 0.000007, -0.000013
0.482000, 0.000007, -0.000013
0.483000, 0.000007, -0.000013
0.484000, 0.000007, -0.000013
0.485000, 0.000007, -0.000013
0.486000, 0.000007, -0.000013
0.487000, 0.000007, -0.000013
0.488000, 0.000007, -0.000013
0.489000, 0.000007, -0.000013
0.490000, 0.000007, -0.000013
0.491000, 0.000007, -0.000013
0.492000, 0.000007, -0.000013
0.493000, 0.000007, -0.000013
0.494000, 0.000007, -0.000013
0.495000, 0.000007, -0.000013
0.496000, 0.000007, -0.000013
0.497000, 0.000007, -0.000013
0.498000, 0.000007, -0.000013
0.499000, 0.000007, -0.000013
0.500000, 0.000007, -0.000013
0.501000, 0.000007, -0.000013
0.502000, 0.000007, -0.000013
0.503000, 0.000007, -0.000013
0.504000, 0.000007, -0.000013
0.505000, 0.000007, -0.000013
0.506000, 0.000007, -0.000013
0.507000, 0.000007, -0.000013
0.508000, 0.000007, -0.000013
0.509000, 0.000007, -0.000013
0.510000, 0.000007, -0.000013
0.511000, 0.000007, -0.000013
0.512000, 0.000007, -0.000013
0.513000, 0.000007, -0.000013
0.514000, 0.000007, -0.000013
0.515000, 0.000007, -0.000013
0.516000, 0.000007, -0.000013
0.517000, 0.000007, -0.000013
0.518000, 0.000007, -0.000013
0.519000, 0.000007, -0.000013
0.520000, 0.000006, -0.000013
0.521000, 0.000006, -0.000013
0.522000, 0.000006, -0.000013
0.523000, 0.000006, -0.000013
0.524000, 0.000006, -0.000013
0.525000, 0.000006, -0.000013
0.526000, 0.000006, -0.000013
0.527000, 0.000006, -0.000013
0.528000, 0.000006, -0.000013
0.529000, 0.000006, -0.000013
0.530000, 0.000006, -0.000013
0.531000, 0.000006, -0.000013
0.532000, 0.000006, -0.000013
0.533000, 0.000006, -0.000013
0.534000, 0.000006, -0.000013
0.535000, 0.000006, -0.000013
0.536000, 0.000006, -0.000013
0.537000, 0.000006, -0.000013
0.538000, 0.000006, -0.000013
0.539000, 0.000006, -0.000013
0.540000, 0.000006, -0.000013
0.541000, 0.000006, -0.000013
0.542000, 0.000006, -0.000013
0.543000, 0.000006, -0.000013
0.544000, 0.000006, -0.000013
0.545000, 0.000006, -0.000013
0.546000, 0.000006, -0.000013
0.547000, 0.000006, -0.000013
0.548000, 0.000006, -0.000013
0.549000, 0.000006, -0.000013
0.550000, 0.000006, -0.000013
0.551000, 0.000006, -0.000013
0.552000, 0.000006, -0.000013
0.553000, 0.000006, -0.000013
0.554000, 0.000006, -0.000013
0.555000, 0.000006, -0.000013
0.556000, 0.000006, -0.000013
0.557000, 0.000006, -0.000013
0.558000, 0.000006, -0.000013
0.559000, 0.000006, -0.000013
0.560000, 0.000006, -0.000013
0.561000, 0.000006, -0.000013
0.562000, 0.000006, -0.000013
0.563000, 0.000006, -0.000013
0.564000, 0.000006, -0.000013
0.565000, 0.000006, -0.000013
0.566000, 0.000006, -0.000013
0.567000, 0.000006, -0.000013
0.568000, 0.000006, -0.000013
0.569000, 0.000006, -0.000013
0.570000, 0.000006, -0.000013
0.571000, 0.000006, -0.000013
0.572000, 0.000006, -0.000013
0.573000, 0.000006, -0.000013
0.574000, 0.000006, -0.000013
0.575000, 0.000006, -0.000013
0.576000, 0.000006, -0.000013
0.577000, 0.000006, -0.000013
0.578000, 0.000006, -0.000013
0.579000, 0.000006, -0.000013
0.580000, 0.000006, -0.000013
0.581000, 0.000006, -0.000013
0.582000, 0.000006, -0.000013
0.583000, 0.000006, -0.000013
0.584000, 0.000006, -0.000013
0.585000, 0.000006, -0.000013
0.586000, 0.000006, -0.000013
0.587000, 0.000006, -0.000013
0.588000, 0.000006, -0.000013
0.589000, 0.000006, -0.000013
0.590000, 0.000006, -0.000013
0.591000, 0.000006, -0.000013
0.592000, 0.000006, -0.000013
0.593000, 0.000006, -0.000013
0.594000, 0.000006, -0.000013
0.595000, 0.000006, -0.000013
0.596000, 0.000006, -0.000013
0.597000, 0.000005, -0.000013
0.598000, 0.000005, -0.000013
0.599000, 0.000005, -0.000013
0.600000, 0.000005, -0.000013
0.601000, 0.000005, -0.000013
0.602000, 0.000005, -0.000013
0.603000, 0.000005, -0.000013
0.604000, 0.000005, -0.000013
0.605000, 0.000005, -0.000013
0.606000, 0.000005, -0.000013
0.607000, 0.000005, -0.000013
0.608000, 0.000005, -0.000013
0.609000, 0.000005, -0.000013
0.610000, 0.000005, -0.000013
0.611000, 0.000005, -0.000013
0.612000, 0.000005, -0.000013
0.613000, 0.000005, -0.000013
0.614000, 0.000005, -0.000013
0.615000, 0.000005, -0.000013
0.616000, 0.000005, -0.000013
0.617000, 0.000005, -0.000013
0.618000, 0.000005, -0.000013
0.619000, 0.000005, -0.000013
0.620000, 0.000005, -0.000013
0.621000, 0.000005, -0.000013
0.622000, 0.000005, -0.000013
0.623000, 0.000005, -0.000013
0.624000, 0.000005, -0.000013
0.625000, 0.000005, -0.000013
0.626000, 0.000005, -0.000013
0.627000, 0.000005, -0.000013
0.628000, 0.000005, -0.000013
0.629000, 0.000005, -0.000013
0.630000, 0.000005, -0.000013
0.631000, 0.000005, -0.000013
0.632000, 0.000005, -0.000013
0.633000, 0.000005, -0.000013
0.634000, 0.000005, -0.000013
0.635000, 0.000005, -0.000013
0.636000, 0.000005, -0.000013
0.637000, 0.000005, -0.000013
0.638000, 0.000005, -0.000013
0.639000, 0.000005, -0.000013
0.640000, 0.000005, -0.000013
0.641000, 0.000005, -0.000013
0.642000, 0.000005, -0.000013
0.643000, 0.000005, -0.000013
0.644000, 0.000005, -0.000013
0.645000, 0.000005, -0.000013
0.646000, 0.000005, -0.000013
0.647000, 0.000005, -0.000013
0.648000, 0.000005, -0.000013
0.649000, 0.000005, -0.000013
0.650000, 0.000005, -0.000013
0.651000, 0.000005, -0.000013
0.652000, 0.000005, -0.000013
0.653000, 0.000005, -0.000013
0.654000, 0.000005, -0.000013
0.655000, 0.000005, -0.000013
0.656000, 0.000005, -0.000013
0.657000, 0.000005, -0.000013
0.658000, 0.000005, -0.000013
0.659000, 0.000005, -0.000013
0.660000, 0.000005, -0.000013
0.661000, 0.000005, -0.000013
0.662000, 0.000005, -0.000013
0.663000, 0.000005, -0.000013
0.664000, 0.000005, -0.000013
0.665000, 0.000005, -0.000013
0.666000, 0.000005, -0.000013
0.667000, 0.000005, -0.000013
0.668000, 0.000005, -0.000013
0.669000, 0.000005, -0.000013
0.670000, 0.000005, -0.000013
0.671000, 0.000005, -0.000013
0.672000, 0.000005, -0.000013
0.673000, 0.000005, -0.000013
0.674000, 0.000005, -0.000013
0.675000, 0.000004, -0.000013
0.676000, 0.000004, -0.000013
0.677000, 0.000004, -0.000013
0.678000, 0.000004, -0.000013
0.679000, 0.000004, -0.000013
0.680000, 0.000004, -0.000013
0.681000, 0.000004, -0.000013
0.682000, 0.000004, -0.000013
0.683000, 0.000004, -0.000013
0.684000, 0.000004, -0.000013
0.685000, 0.000004, -0.000013
0.686000, 0.000004, -0.000013
0.687000, 0.000004, -0.000013
0.688000, 0.000004, -0.000013
0.689000, 0.000004, -0.000013
0.690000, 0.000004, -0.000013
0.691000, 0.000004, -0.000013
0.692000, 0.000004, -0.000013
0.693000, 0.000004, -0.000013
0.694000, 0.000004, -0.000013
0.695000, 0.000004, -0.000013
0.696000, 0.000004, -0.000013
0.697000, 0.000004, -0.000013
0.698000, 0.000004, -0.000013
0.699000, 0.000004, -0.000013
0.700000, 0.000004, -0.000013
0.701000, 0.000004, -0.000013
0.702000, 0.000004, -0.000013
0.703000, 0.000004, -0.000013
0.704000, 0.000004, -0.000013
0.705000, 0.000004, -0.000013
0.706000, 0.000004, -0.000013
0.707000, 0.000004, -0.000013
0.708000, 0.000004, -0.000013
0.709000, 0.000004, -0.000013
0.710000, 0.000004, -0.000013
0.711000, 0.000004, -0.000013
0.712000, 0.000004, -0.000013
0.713000, 0.000004, -0.000013
0.714000, 0.000004, -0.000013
0.715000, 0.000004, -0.000013
0.716000, 0.000004, -0.000013
0.717000, 0.000004, -0.000013
0.718000, 0.000004, -0.000013
0.719000, 0.000004, -0.000013
0.720000, 0.000004, -0.000013
0.721000, 0.000004, -0.000013
0.722000, 0.000004, -0.000013
0.723000, 0.000004, -0.000013
0.724000, 0.000004, -0.000013
0.725000, 0.000004, -0.000013
0.726000, 0.000004, -0.000013
0.727000, 0.000004, -0.000013
0.728000, 0.000004, -0.000013
0.729000, 0.000004, -0.000013
0.730000, 0.000004, -0.000013
0.731000, 0.000004, -0.000013
0.732000, 0.000004, -0.000013
0.733000, 0.000004, -0.000013
0.734000, 0.000004, -0.000013
0.735000, 0.000004, -0.000013
0.736000, 0.000004, -0.000013
0.737000, 0.000004, -0.000013
0.738000, 0.000004, -0.000013
0.739000, 0.000004, -0.000012
0.740000, 0.000004, -0.000012
0.741000, 0.000004, -0.000012
0.742000, 0.000004, -0.000012
0.743000, 0.000004, -0.000012
0.744000, 0.000004, -0.000012
0.745000, 0.000004, -0.000012
0.746000, 0.000004, -0.000012
0.747000, 0.000004, -0.000012
0.748000, 0.000004, -0.000012
0.749000, 0.000004, -0.000012
0.750000, 0.000004, -0.000012
0.751000, 0.000004, -0.000012
0.752000, 0.000004, -0.000012
0.753000, 0.000004, -0.000012
0.754000, 0.000004, -0.000012
0.755000, 0.000003, -0.000012
0.756000, 0.000003, -0.000012
0.757000, 0.000003, -0.000012
0.758000, 0.000003, -0.000012
0.759000, 0.000003, -0.000012
0.760000, 0.000003, -0.000012
0.761000, 0.000003, -0.000012
0.762000, 0.000003, -0.000012
0.763000, 0.000003, -0.000012
0.764000, 0.000003, -0.000012
0.765000, 0.000003, -0.000012
0.766000, 0.000003, -0.000012
0.767000, 0.000003, -0.000012
0.768000, 0.000003, -0.000012
0.769000, 0.000003, -0.000012
0.770000, 0.000003, -0.000012
0.771000, 0.000003, -0.000012
0.772000, 0.000003, -0.000012
0.773000, 0.000003, -0.000012
0.774000, 0.000003, -0.000012
0.775000, 0.000003, -0.000012
0.776000, 0.000003, -0.000012
0.777000, 0.000003, -0.000012
0.778000, 0.000003, -0.000012
0.779000, 0.000003, -0.000012
0.780000, 0.000003, -0.000012
0.781000, 0.000003, -0.000012
0.782000, 0.000003, -0.000012
0.783000, 0.000003, -0.000012
0.784000, 0.000003, -0.000012
0.785000, 0.000003, -0.000012
0.786000, 0.000003, -0.000012
0.787000, 0.000003, -0.000012
0.788000, 0.000003, -0.000012
0.789000, 0.000003, -0.000012
0.790000, 0.000003, -0.000012
0.791000, 0.000003, -0.000012
0.792000, 0.000003, -0.000012
0.793000, 0.000003, -0.000012
0.794000, 0.000003, -0.000012
0.795000, 0.000003, -0.000012
0.796000, 0.000003, -0.000012
0.797000, 0.000003, -0.000012
0.798000, 0.000003, -0.000012
0.799000, 0.000003, -0.000012
0.800000, 0.000003, -0.000012
0.801000, 0.000003, -0.000012
0.802000, 0.000003, -0.000012
0.803000, 0.000003, -0.000012
0.804000, 0.000003, -0.000012
0.805000, 0.000003, -0.000012
0.806000, 0.000003, -0.000012
0.807000, 0.000003, -0.000012
0.808000, 0.000003, -0.000012
0.809000, 0.000003, -0.000012
0.810000, 0.000003, -0.000012
0.811000, 0.000003, -0.000012
0.812000, 0.000003, -0.000012
0.813000, 0.000003, -0.000012
0.814000, 0.000003, -0.000012
0.815000, 0.000003, -0.000012
0.816000, 0.000003, -0.000012
0.817000, 0.000003, -0.000012
0.818000, 0.000003, -0.000012
0.819000, 0.000003, -0.000012
0.820000, 0.000003, -0.000012
