time, theta__error, theta_dot_error
0.700000, 0.008837, -0.232991
0.701000, 0.008608, -0.230180
0.702000, 0.008382, -0.227325
0.703000, 0.008159, -0.224431
0.704000, 0.007939, -0.221501
0.705000, 0.007722, -0.218538
0.706000, 0.007508, -0.215545
0.707000, 0.007297, -0.212524
0.708000, 0.007089, -0.209480
0.709000, 0.006884, -0.206414
0.710000, 0.006682, -0.203329
0.711000, 0.006484, -0.200228
0.712000, 0.006288, -0.197113
0.713000, 0.006096, -0.193988
0.714000, 0.005906, -0.190853
0.715000, 0.005720, -0.187712
0.716000, 0.005537, -0.184567
0.717000, 0.005357, -0.181420
0.718000, 0.005181, -0.178272
0.719000, 0.005007, -0.175127
0.720000, 0.004837, -0.171985
0.721000, 0.004669, -0.168849
0.722000, 0.004505, -0.165720
0.723000, 0.004344, -0.162600
0.724000, 0.004186, -0.159491
0.725000, 0.004031, -0.156394
0.726000, 0.003880, -0.153312
0.727000, 0.003731, -0.150244
0.728000, 0.003585, -0.147193
0.729000, 0.003443, -0.144160
0.730000, 0.003303, -0.141146
0.731000, 0.003166, -0.138152
0.732000, 0.003033, -0.135180
0.733000, 0.002902, -0.132230
0.734000, 0.002774, -0.129304
0.735000, 0.002649, -0.126403
0.736000, 0.002527, -0.123527
0.737000, 0.002408, -0.120678
0.738000, 0.002291, -0.117856
0.739000, 0.002178, -0.115062
0.740000, 0.002067, -0.112297
0.741000, 0.001958, -0.109561
0.742000, 0.001853, -0.106856
0.743000, 0.001750, -0.104181
0.744000, 0.001650, -0.101537
0.745000, 0.001552, -0.098926
0.746000, 0.001457, -0.096346
0.747000, 0.001365, -0.093800
0.748000, 0.001275, -0.091287
0.749000, 0.001187, -0.088807
0.750000, 0.001102, -0.086361
0.751000, 0.001019, -0.083950
0.752000, 0.000939, -0.081572
0.753000, 0.000861, -0.079230
0.754000, 0.000785, -0.076923
0.755000, 0.000711, -0.074651
0.756000, 0.000640, -0.072414
0.757000, 0.000571, -0.070212
0.758000, 0.000504, -0.068046
0.759000, 0.000439, -0.065916
0.760000, 0.000376, -0.063821
0.761000, 0.000316, -0.061763
0.762000, 0.000257, -0.059739
0.763000, 0.000200, -0.057752
0.764000, 0.000145, -0.055800
0.765000, 0.000093, -0.053883
0.766000, 0.000041, -0.052003
0.767000, -0.000008, -0.050157
0.768000, -0.000055, -0.048347
0.769000, -0.000101, -0.046572
0.770000, -0.000145, -0.044832
0.771000, -0.000187, -0.043126
0.772000, -0.000228, -0.041456
0.773000, -0.000267, -0.039819
0.774000, -0.000304, -0.038217
0.775000, -0.000340, -0.036649
0.776000, -0.000374, -0.035115
0.777000, -0.000407, -0.033614
0.778000, -0.000439, -0.032146
0.779000, -0.000469, -0.030711
0.780000, -0.000497, -0.029309
0.781000, -0.000525, -0.027939
0.782000, -0.000550, -0.026601
0.783000, -0.000575, -0.025295
0.784000, -0.000598, -0.024020
0.785000, -0.000621, -0.022777
0.786000, -0.000642, -0.021564
0.787000, -0.000661, -0.020381
0.788000, -0.000680, -0.019228
0.789000, -0.000698, -0.018105
0.790000, -0.000714, -0.017012
0.791000, -0.000729, -0.015947
0.792000, -0.000744, -0.014910
0.793000, -0.000757, -0.013902
0.794000, -0.000770, -0.012922
0.795000, -0.000781, -0.011969
0.796000, -0.000792, -0.011043
0.797000, -0.000801, -0.010144
0.798000, -0.000810, -0.009270
0.799000, -0.000818, -0.008423
0.800000, -0.000825, -0.007601
0.801000, -0.000832, -0.006804
0.802000, -0.000838, -0.006031
0.803000, -0.000842, -0.005283
0.804000, -0.000847, -0.004559
0.805000, -0.000850, -0.003857
0.806000, -0.000853, -0.003179
0.807000, -0.000855, -0.002524
0.808000, -0.000857, -0.001890
0.809000, -0.000858, -0.001279
0.810000, -0.000858, -0.000688
0.811000, -0.000858, -0.000119
0.812000, -0.000857, 0.000430
0.813000, -0.000856, 0.000958
0.814000, -0.000854, 0.001467
0.815000, -0.000852, 0.001957
0.816000, -0.000849, 0.002427
0.817000, -0.000846, 0.002879
0.818000, -0.000843, 0.003313
0.819000, -0.000839, 0.003729
0.820000, -0.000835, 0.004127
