time, theta__error, theta_dot_error
0.399000, 0.000005, -0.000014
0.400000, 0.000005, -0.000014
0.401000, 0.000005, -0.000014
0.402000, 0.000005, -0.000015
0.403000, 0.000005, -0.000015
0.404000, 0.000005, -0.000015
0.405000, 0.000005, -0.000015
0.406000, 0.000005, -0.000015
0.407000, 0.000005, -0.000015
0.408000, 0.000005, -0.000015
0.409000, 0.000005, -0.000015
0.410000, 0.000005, -0.000015
0.411000, 0.000005, -0.000015
0.412000, 0.000005, -0.000015
0.413000, 0.000005, -0.000015
0.414000, 0.000005, -0.000015
0.415000, 0.000005, -0.000015
0.416000, 0.000005, -0.000015
0.417000, 0.000005, -0.000015
0.418000, 0.000005, -0.000015
0.419000, 0.000005, -0.000015
0.420000, 0.000005, -0.000015
0.421000, 0.000005, -0.000015
0.422000, 0.000005, -0.000015
0.423000, 0.000005, -0.000015
0.424000, 0.000005, -0.000015
0.425000, 0.000005, -0.000015
0.426000, 0.000005, -0.000015
0.427000, 0.000005, -0.000015
0.428000, 0.000005, -0.000014
0.429000, 0.000005, -0.000014
0.430000, 0.000004, -0.000014
0.431000, 0.000004, -0.000014
0.432000, 0.000004, -0.000014
0.433000, 0.000004, -0.000014
0.434000, 0.000004, -0.000014
0.435000, 0.000004, -0.000014
0.436000, 0.000004, -0.000014
0.437000, 0.000004, -0.000014
0.438000, 0.000004, -0.000014
0.439000, 0.000004, -0.000013
0.440000, 0.000004, -0.000013
0.441000, 0.000004, -0.000013
0.442000, 0.000004, -0.000013
0.443000, 0.000004, -0.000013
0.444000, 0.000004, -0.000013
0.445000, 0.000004, -0.000013
0.446000, 0.000004, -0.000013
0.447000, 0.000004, -0.000013
0.448000, 0.000004, -0.000013
0.449000, 0.000004, -0.000013
0.450000, 0.000004, -0.000012
0.451000, 0.000004, -0.000012
0.452000, 0.000004, -0.000012
0.453000, 0.000004, -0.000012
0.454000, 0.000004, -0.000012
0.455000, 0.000004, -0.000012
0.456000, 0.000004, -0.000012
0.457000, 0.000004, -0.000012
0.458000, 0.000004, -0.000012
0.459000, 0.000004, -0.000012
0.460000, 0.000004, -0.000012
0.461000, 0.000004, -0.000012
0.462000, 0.000004, -0.000011
0.463000, 0.000004, -0.000011
0.464000, 0.000004, -0.000011
0.465000, 0.000004, -0.000011
0.466000, 0.000004, -0.000011
0.467000, 0.000004, -0.000011
0.468000, 0.000004, -0.000011
0.469000, 0.000004, -0.000011
0.470000, 0.000004, -0.000011
0.471000, 0.000004, -0.000011
0.472000, 0.000004, -0.000011
0.473000, 0.000004, -0.000011
0.474000, 0.000004, -0.000011
0.475000, 0.000004, -0.000011
0.476000, 0.000004, -0.000010
0.477000, 0.000004, -0.000010
0.478000, 0.000004, -0.000010
0.479000, 0.000004, -0.000010
0.480000, 0.000004, -0.000010
0.481000, 0.000004, -0.000010
0.482000, 0.000004, -0.000010
0.483000, 0.000004, -0.000010
0.484000, 0.000004, -0.000010
0.485000, 0.000004, -0.000010
0.486000, 0.000004, -0.000010
0.487000, 0.000004, -0.000010
0.488000, 0.000004, -0.000010
0.489000, 0.000004, -0.000010
0.490000, 0.000004, -0.000010
0.491000, 0.000004, -0.000010
0.492000, 0.000004, -0.000010
0.493000, 0.000004, -0.000010
0.494000, 0.000004, -0.000010
0.495000, 0.000004, -0.000009
0.496000, 0.000004, -0.000009
0.497000, 0.000004, -0.000009
0.498000, 0.000004, -0.000009
0.499000, 0.000004, -0.000009
0.500000, 0.000004, -0.000009
0.501000, 0.000004, -0.000009
0.502000, 0.000004, -0.000009
0.503000, 0.000004, -0.000009
0.504000, 0.000004, -0.000009
0.505000, 0.000004, -0.000009
0.506000, 0.000004, -0.000009
0.507000, 0.000004, -0.000009
0.508000, 0.000004, -0.000009
0.509000, 0.000004, -0.000009
0.510000, 0.000004, -0.000009
0.511000, 0.000004, -0.000009
0.512000, 0.000004, -0.000009
0.513000, 0.000004, -0.000009
0.514000, 0.000004, -0.000009
0.515000, 0.000004, -0.000009
0.516000, 0.000004, -0.000009
0.517000, 0.000004, -0.000009
0.518000, 0.000004, -0.000008
0.519000, 0.000004, -0.000008
0.520000, 0.000004, -0.000008
0.521000, 0.000004, -0.000008
0.522000, 0.000004, -0.000008
0.523000, 0.000004, -0.000008
0.524000, 0.000003, -0.000008
0.525000, 0.000003, -0.000008
0.526000, 0.000003, -0.000008
0.527000, 0.000003, -0.000008
0.528000, 0.000003, -0.000008
0.529000, 0.000003, -0.000008
0.530000, 0.000003, -0.000008
0.531000, 0.000003, -0.000008
0.532000, 0.000003, -0.000008
0.533000, 0.000003, -0.000008
0.534000, 0.000003, -0.000008
0.535000, 0.000003, -0.000008
0.536000, 0.000003, -0.000008
0.537000, 0.000003, -0.000008
0.538000, 0.000003, -0.000008
0.539000, 0.000003, -0.000008
0.540000, 0.000003, -0.000008
0.541000, 0.000003, -0.000008
0.542000, 0.000003, -0.000008
0.543000, 0.000003, -0.000008
0.544000, 0.000003, -0.000008
0.545000, 0.000003, -0.000008
0.546000, 0.000003, -0.000008
0.547000, 0.000003, -0.000007
0.548000, 0.000003, -0.000007
0.549000, 0.000003, -0.000007
0.550000, 0.000003, -0.000007
0.551000, 0.000003, -0.000007
0.552000, 0.000003, -0.000007
0.553000, 0.000003, -0.000007
0.554000, 0.000003, -0.000007
0.555000, 0.000003, -0.000007
0.556000, 0.000003, -0.000007
0.557000, 0.000003, -0.000007
0.558000, 0.000003, -0.000007
0.559000, 0.000003, -0.000007
0.560000, 0.000003, -0.000007
0.561000, 0.000003, -0.000007
0.562000, 0.000003, -0.000007
0.563000, 0.000003, -0.000007
0.564000, 0.000003, -0.000007
0.565000, 0.000003, -0.000007
0.566000, 0.000003, -0.000007
0.567000, 0.000003, -0.000007
0.568000, 0.000003, -0.000007
0.569000, 0.000003, -0.000007
0.570000, 0.000003, -0.000007
0.571000, 0.000003, -0.000007
0.572000, 0.000003, -0.000007
0.573000, 0.000003, -0.000007
0.574000, 0.000003, -0.000007
0.575000, 0.000003, -0.000007
0.576000, 0.000003, -0.000007
0.577000, 0.000003, -0.000007
0.578000, 0.000003, -0.000007
0.579000, 0.000003, -0.000007
0.580000, 0.000003, -0.000007
0.581000, 0.000003, -0.000007
0.582000, 0.000003, -0.000006
0.583000, 0.000003, -0.000006
0.584000, 0.000003, -0.000006
0.585000, 0.000003, -0.000006
0.586000, 0.000003, -0.000006
0.587000, 0.000003, -0.000006
0.588000, 0.000003, -0.000006
0.589000, 0.000003, -0.000006
0.590000, 0.000003, -0.000006
0.591000, 0.000003, -0.000006
0.592000, 0.000003, -0.000006
0.593000, 0.000003, -0.000006
0.594000, 0.000003, -0.000006
0.595000, 0.000003, -0.000006
0.596000, 0.000003, -0.000006
0.597000, 0.000003, -0.000006
0.598000, 0.000003, -0.000006
0.599000, 0.000003, -0.000006
0.600000, 0.000003, -0.000006
0.601000, 0.000003, -0.000006
0.602000, 0.000003, -0.000006
0.603000, 0.000003, -0.000006
0.604000, 0.000003, -0.000006
0.605000, 0.000003, -0.000006
0.606000, 0.000003, -0.000006
0.607000, 0.000003, -0.000006
0.608000, 0.000003, -0.000006
0.609000, 0.000003, -0.000006
0.610000, 0.000003, -0.000006
0.611000, 0.000003, -0.000006
0.612000, 0.000003, -0.000006
0.613000, 0.000003, -0.000006
0.614000, 0.000003, -0.000006
0.615000, 0.000003, -0.000006
0.616000, 0.000003, -0.000006
0.617000, 0.000003, -0.000006
0.618000, 0.000003, -0.000006
0.619000, 0.000003, -0.000006
0.620000, 0.000003, -0.000006
0.621000, 0.000003, -0.000006
0.622000, 0.000003, -0.000006
0.623000, 0.000003, -0.000006
0.624000, 0.000003, -0.000006
0.625000, 0.000003, -0.000006
0.626000, 0.000003, -0.000005
0.627000, 0.000003, -0.000005
0.628000, 0.000003, -0.000005
0.629000, 0.000003, -0.000005
0.630000, 0.000003, -0.000005
0.631000, 0.000003, -0.000005
0.632000, 0.000003, -0.000005
0.633000, 0.000003, -0.000005
0.634000, 0.000003, -0.000005
0.635000, 0.000003, -0.000005
0.636000, 0.000003, -0.000005
0.637000, 0.000003, -0.000005
0.638000, 0.000003, -0.000005
0.639000, 0.000003, -0.000005
0.640000, 0.000003, -0.000005
0.641000, 0.000003, -0.000005
0.642000, 0.000003, -0.000005
0.643000, 0.000003, -0.000005
0.644000, 0.000003, -0.000005
0.645000, 0.000003, -0.000005
0.646000, 0.000003, -0.000005
0.647000, 0.000003, -0.000005
0.648000, 0.000003, -0.000005
0.649000, 0.000003, -0.000005
0.650000, 0.000003, -0.000005
0.651000, 0.000003, -0.000005
0.652000, 0.000003, -0.000005
0.653000, 0.000003, -0.000005
0.654000, 0.000003, -0.000005
0.655000, 0.000003, -0.000005
0.656000, 0.000003, -0.000005
0.657000, 0.000003, -0.000005
0.658000, 0.000003, -0.000005
0.659000, 0.000003, -0.000005
0.660000, 0.000003, -0.000005
0.661000, 0.000003, -0.000005
0.662000, 0.000003, -0.000005
0.663000, 0.000003, -0.000005
0.664000, 0.000003, -0.000005
0.665000, 0.000003, -0.000005
0.666000, 0.000003, -0.000005
0.667000, 0.000003, -0.000005
0.668000, 0.000003, -0.000005
0.669000, 0.000003, -0.000005
0.670000, 0.000003, -0.000005
0.671000, 0.000003, -0.000005
0.672000, 0.000003, -0.000005
0.673000, 0.000003, -0.000005
0.674000, 0.000003, -0.000005
0.675000, 0.000003, -0.000005
0.676000, 0.000003, -0.000005
0.677000, 0.000003, -0.000005
0.678000, 0.000003, -0.000005
0.679000, 0.000003, -0.000005
0.680000, 0.000003, -0.000005
0.681000, 0.000003, -0.000005
0.682000, 0.000003, -0.000005
0.683000, 0.000003, -0.000004
0.684000, 0.000003, -0.000004
0.685000, 0.000003, -0.000004
0.686000, 0.000003, -0.000004
0.687000, 0.000003, -0.000004
0.688000, 0.000003, -0.000004
0.689000, 0.000003, -0.000004
0.690000, 0.000002, -0.000004
0.691000, 0.000002, -0.000004
0.692000, 0.000002, -0.000004
0.693000, 0.000002, -0.000004
0.694000, 0.000002, -0.000004
0.695000, 0.000002, -0.000004
0.696000, 0.000002, -0.000004
0.697000, 0.000002, -0.000004
0.698000, 0.000002, -0.000004
0.699000, 0.000002, -0.000004
0.700000, 0.000002, -0.000004
0.701000, 0.000002, -0.000004
0.702000, 0.000002, -0.000004
0.703000, 0.000002, -0.000004
0.704000, 0.000002, -0.000004
0.705000, 0.000002, -0.000004
0.706000, 0.000002, -0.000004
0.707000, 0.000002, -0.000004
0.708000, 0.000002, -0.000004
0.709000, 0.000002, -0.000004
0.710000, 0.000002, -0.000004
0.711000, 0.000002, -0.000004
0.712000, 0.000002, -0.000004
0.713000, 0.000002, -0.000004
0.714000, 0.000002, -0.000004
0.715000, 0.000002, -0.000004
0.716000, 0.000002, -0.000004
0.717000, 0.000002, -0.000004
0.718000, 0.000002, -0.000004
0.719000, 0.000002, -0.000004
0.720000, 0.000002, -0.000004
0.721000, 0.000002, -0.000004
0.722000, 0.000002, -0.000004
0.723000, 0.000002, -0.000004
0.724000, 0.000002, -0.000004
0.725000, 0.000002, -0.000004
0.726000, 0.000002, -0.000004
0.727000, 0.000002, -0.000004
0.728000, 0.000002, -0.000004
0.729000, 0.000002, -0.000004
0.730000, 0.000002, -0.000004
0.731000, 0.000002, -0.000004
0.732000, 0.000002, -0.000004
0.733000, 0.000002, -0.000004
0.734000, 0.000002, -0.000004
0.735000, 0.000002, -0.000004
0.736000, 0.000002, -0.000004
0.737000, 0.000002, -0.000004
0.738000, 0.000002, -0.000004
0.739000, 0.000002, -0.000004
0.740000, 0.000002, -0.000004
0.741000, 0.000002, -0.000004
0.742000, 0.000002, -0.000004
0.743000, 0.000002, -0.000004
0.744000, 0.000002, -0.000004
0.745000, 0.000002, -0.000004
0.746000, 0.000002, -0.000004
0.747000, 0.000002, -0.000004
0.748000, 0.000002, -0.000004
0.749000, 0.000002, -0.000004
0.750000, 0.000002, -0.000004
0.751000, 0.000002, -0.000004
0.752000, 0.000002, -0.000004
0.753000, 0.000002, -0.000004
0.754000, 0.000002, -0.000004
0.755000, 0.000002, -0.000004
0.756000, 0.000002, -0.000004
0.757000, 0.000002, -0.000004
0.758000, 0.000002, -0.000004
0.759000, 0.000002, -0.000004
0.760000, 0.000002, -0.000004
0.761000, 0.000002, -0.000004
0.762000, 0.000002, -0.000004
0.763000, 0.000002, -0.000003
0.764000, 0.000002, -0.000003
0.765000, 0.000002, -0.000003
0.766000, 0.000002, -0.000003
0.767000, 0.000002, -0.000003
0.768000, 0.000002, -0.000003
0.769000, 0.000002, -0.000003
0.770000, 0.000002, -0.000003
0.771000, 0.000002, -0.000003
0.772000, 0.000002, -0.000003
0.773000, 0.000002, -0.000003
0.774000, 0.000002, -0.000003
0.775000, 0.000002, -0.000003
0.776000, 0.000002, -0.000003
0.777000, 0.000002, -0.000003
0.778000, 0.000002, -0.000003
0.779000, 0.000002, -0.000003
0.780000, 0.000002, -0.000003
0.781000, 0.000002, -0.000003
0.782000, 0.000002, -0.000003
0.783000, 0.000002, -0.000003
0.784000, 0.000002, -0.000003
0.785000, 0.000002, -0.000003
0.786000, 0.000002, -0.000003
0.787000, 0.000002, -0.000003
0.788000, 0.000002, -0.000003
0.789000, 0.000002, -0.000003
0.790000, 0.000002, -0.000003
0.791000, 0.000002, -0.000003
0.792000, 0.000002, -0.000003
0.793000, 0.000002, -0.000003
0.794000, 0.000002, -0.000003
0.795000, 0.000002, -0.000003
0.796000, 0.000002, -0.000003
0.797000, 0.000002, -0.000003
0.798000, 0.000002, -0.000003
0.799000, 0.000002, -0.000003
0.800000, 0.000002, -0.000003
0.801000, 0.000002, -0.000003
0.802000, 0.000002, -0.000003
0.803000, 0.000002, -0.000003
0.804000, 0.000002, -0.000003
0.805000, 0.000002, -0.000003
0.806000, 0.000002, -0.000003
0.807000, 0.000002, -0.000003
0.808000, 0.000002, -0.000003
0.809000, 0.000002, -0.000003
0.810000, 0.000002, -0.000003
0.811000, 0.000002, -0.000003
0.812000, 0.000002, -0.000003
0.813000, 0.000002, -0.000003
0.814000, 0.000002, -0.000003
0.815000, 0.000002, -0.000003
0.816000, 0.000002, -0.000003
0.817000, 0.000002, -0.000003
0.818000, 0.000002, -0.000003
0.819000, 0.000002, -0.000003
0.820000, 0.000002, -0.000003
