time,arm_x_y_error
0.869000,0.000083
0.870000,0.000084
0.871000,0.000084
0.872000,0.000084
0.873000,0.000084
0.874000,0.000084
0.875000,0.000084
0.876000,0.000084
0.877000,0.000084
0.878000,0.000084
0.879000,0.000084
0.880000,0.000084
0.881000,0.000084
0.882000,0.000084
0.883000,0.000084
0.884000,0.000084
0.885000,0.000084
0.886000,0.000084
0.887000,0.000084
0.888000,0.000084
0.889000,0.000085
0.890000,0.000085
0.891000,0.000085
0.892000,0.000085
0.893000,0.000085
0.894000,0.000085
0.895000,0.000085
0.896000,0.000085
0.897000,0.000085
0.898000,0.000085
0.899000,0.000085
0.900000,0.000085
0.901000,0.000085
0.902000,0.000085
0.903000,0.000085
0.904000,0.000085
0.905000,0.000085
0.906000,0.000085
0.907000,0.000085
0.908000,0.000085
0.909000,0.000086
0.910000,0.000086
0.911000,0.000086
0.912000,0.000086
0.913000,0.000086
0.914000,0.000086
0.915000,0.000086
0.916000,0.000086
0.917000,0.000086
0.918000,0.000086
0.919000,0.000086
0.920000,0.000086
0.921000,0.000086
0.922000,0.000086
0.923000,0.000086
0.924000,0.000086
0.925000,0.000086
0.926000,0.000086
0.927000,0.000086
0.928000,0.000086
0.929000,0.000086
0.930000,0.000086
0.931000,0.000086
0.932000,0.000087
0.933000,0.000087
0.934000,0.000087
0.935000,0.000087
0.936000,0.000087
0.937000,0.000087
0.938000,0.000087
0.939000,0.000087
0.940000,0.000087
0.941000,0.000087
0.942000,0.000087
0.943000,0.000087
0.944000,0.000087
0.945000,0.000087
0.946000,0.000087
0.947000,0.000087
0.948000,0.000087
0.949000,0.000087
0.950000,0.000087
0.951000,0.000087
0.952000,0.000087
0.953000,0.000087
0.954000,0.000087
0.955000,0.000087
0.956000,0.000087
0.957000,0.000087
0.958000,0.000088
0.959000,0.000088
0.960000,0.000088
0.961000,0.000088
0.962000,0.000088
0.963000,0.000088
0.964000,0.000088
0.965000,0.000088
0.966000,0.000088
0.967000,0.000088
0.968000,0.000088
0.969000,0.000088
0.970000,0.000088
0.971000,0.000088
0.972000,0.000088
0.973000,0.000088
0.974000,0.000088
0.975000,0.000088
0.976000,0.000088
0.977000,0.000088
0.978000,0.000088
0.979000,0.000088
0.980000,0.000088
0.981000,0.000088
0.982000,0.000088
0.983000,0.000088
0.984000,0.000088
0.985000,0.000088
0.986000,0.000088
0.987000,0.000088
0.988000,0.000088
0.989000,0.000088
0.990000,0.000089
0.991000,0.000089
0.992000,0.000089
0.993000,0.000089
0.994000,0.000089
0.995000,0.000089
0.996000,0.000089
0.997000,0.000089
0.998000,0.000089
0.999000,0.000089
1.000000,0.000089
1.001000,0.000089
1.002000,0.000089
1.003000,0.000089
1.004000,0.000089
1.005000,0.000089
1.006000,0.000089
1.007000,0.000089
1.008000,0.000089
1.009000,0.000089
1.010000,0.000089
1.011000,0.000089
1.012000,0.000089
1.013000,0.000089
1.014000,0.000089
1.015000,0.000089
1.016000,0.000089
1.017000,0.000089
1.018000,0.000089
1.019000,0.000089
1.020000,0.836764
1.021000,0.836639
1.022000,0.836341
1.023000,0.835982
1.024000,0.835605
1.025000,0.835227
1.026000,0.834851
1.027000,0.834478
1.028000,0.834107
1.029000,0.833735
1.030000,0.833361
1.031000,0.832981
1.032000,0.832595
1.033000,0.832200
1.034000,0.831795
1.035000,0.831378
1.036000,0.830949
1.037000,0.830506
1.038000,0.830049
1.039000,0.829575
1.040000,0.829085
1.041000,0.828577
1.042000,0.828052
1.043000,0.827507
1.044000,0.826944
1.045000,0.826361
1.046000,0.825757
1.047000,0.825133
1.048000,0.824488
1.049000,0.823822
1.050000,0.823135
1.051000,0.822426
1.052000,0.821695
1.053000,0.820943
1.054000,0.820168
1.055000,0.819371
1.056000,0.818552
1.057000,0.817711
1.058000,0.816848
1.059000,0.815962
1.060000,0.815055
1.061000,0.814125
1.062000,0.813174
1.063000,0.812201
1.064000,0.811206
1.065000,0.810189
1.066000,0.809151
1.067000,0.808092
1.068000,0.807012
1.069000,0.805910
1.070000,0.804788
1.071000,0.803646
1.072000,0.802483
1.073000,0.801300
1.074000,0.800098
1.075000,0.798875
1.076000,0.797633
1.077000,0.796373
1.078000,0.795093
1.079000,0.793794
1.080000,0.792477
1.081000,0.791142
1.082000,0.789789
1.083000,0.788418
1.084000,0.787030
1.085000,0.785624
1.086000,0.784202
1.087000,0.782763
1.088000,0.781308
1.089000,0.779836
1.090000,0.778349
1.091000,0.776846
1.092000,0.775328
1.093000,0.773794
1.094000,0.772246
1.095000,0.770683
1.096000,0.769106
1.097000,0.767515
1.098000,0.765909
1.099000,0.764291
1.100000,0.762659
1.101000,0.761013
1.102000,0.759355
1.103000,0.757684
1.104000,0.756001
1.105000,0.754306
1.106000,0.752598
1.107000,0.750879
1.108000,0.749149
1.109000,0.747407
1.110000,0.745654
1.111000,0.743890
1.112000,0.742116
1.113000,0.740331
1.114000,0.738536
1.115000,0.736732
1.116000,0.734917
1.117000,0.733093
1.118000,0.731259
1.119000,0.729417
1.120000,0.727565
1.121000,0.725704
1.122000,0.723835
1.123000,0.721958
1.124000,0.720072
1.125000,0.718179
1.126000,0.716277
1.127000,0.714368
1.128000,0.712451
1.129000,0.710527
1.130000,0.708596
1.131000,0.706658
1.132000,0.704713
1.133000,0.702761
1.134000,0.700803
1.135000,0.698839
1.136000,0.696868
1.137000,0.694892
1.138000,0.692910
1.139000,0.690921
1.140000,0.688928
1.141000,0.686929
1.142000,0.684925
1.143000,0.682915
1.144000,0.680901
1.145000,0.678882
1.146000,0.676858
1.147000,0.674830
1.148000,0.672797
1.149000,0.670760
1.150000,0.668718
1.151000,0.666673
1.152000,0.664624
1.153000,0.662571
1.154000,0.660515
1.155000,0.658455
1.156000,0.656391
1.157000,0.654324
1.158000,0.652254
1.159000,0.650181
1.160000,0.648106
1.161000,0.646027
1.162000,0.643945
1.163000,0.641861
1.164000,0.639775
1.165000,0.637686
1.166000,0.635595
1.167000,0.633502
1.168000,0.631406
1.169000,0.629309
1.170000,0.627210
1.171000,0.625109
1.172000,0.623006
1.173000,0.620902
1.174000,0.618796
1.175000,0.616689
1.176000,0.614581
1.177000,0.612472
1.178000,0.610361
1.179000,0.608250
1.180000,0.606137
1.181000,0.604024
1.182000,0.601910
1.183000,0.599795
1.184000,0.597680
1.185000,0.595564
1.186000,0.593448
1.187000,0.591331
1.188000,0.589215
1.189000,0.587098
1.190000,0.584981
1.191000,0.582864
1.192000,0.580747
1.193000,0.578630
1.194000,0.576514
1.195000,0.574398
1.196000,0.572282
1.197000,0.570166
1.198000,0.568052
1.199000,0.565937
1.200000,0.563824
1.201000,0.561711
1.202000,0.559599
1.203000,0.557488
1.204000,0.555378
1.205000,0.553269
1.206000,0.551160
1.207000,0.549053
1.208000,0.546948
1.209000,0.544843
1.210000,0.542740
1.211000,0.540638
1.212000,0.538538
1.213000,0.536439
1.214000,0.534342
1.215000,0.532246
1.216000,0.530153
1.217000,0.528060
1.218000,0.525970
1.219000,0.523882
1.220000,0.521795
1.221000,0.519711
1.222000,0.517628
1.223000,0.515548
1.224000,0.513470
1.225000,0.511394
1.226000,0.509320
1.227000,0.507248
1.228000,0.505179
1.229000,0.503113
1.230000,0.501048
1.231000,0.498987
1.232000,0.496928
1.233000,0.494871
1.234000,0.492817
1.235000,0.490766
1.236000,0.488718
1.237000,0.486672
1.238000,0.484630
1.239000,0.482590
1.240000,0.480553
1.241000,0.478519
1.242000,0.476488
1.243000,0.474461
1.244000,0.472436
1.245000,0.470415
1.246000,0.468396
1.247000,0.466381
1.248000,0.464370
1.249000,0.462361
1.250000,0.460357
1.251000,0.458355
1.252000,0.456357
1.253000,0.454362
1.254000,0.452371
1.255000,0.450384
1.256000,0.448400
1.257000,0.446420
1.258000,0.444443
1.259000,0.442471
1.260000,0.440502
1.261000,0.438536
1.262000,0.436575
1.263000,0.434618
1.264000,0.432664
1.265000,0.430714
1.266000,0.428769
1.267000,0.426827
1.268000,0.424889
1.269000,0.422956
1.270000,0.421026
1.271000,0.419101
1.272000,0.417180
1.273000,0.415263
1.274000,0.413350
1.275000,0.411442
1.276000,0.409538
1.277000,0.407638
1.278000,0.405743
1.279000,0.403852
1.280000,0.401965
1.281000,0.400083
1.282000,0.398205
1.283000,0.396332
1.284000,0.394463
1.285000,0.392599
1.286000,0.390739
1.287000,0.388885
1.288000,0.387034
1.289000,0.385188
1.290000,0.383347
1.291000,0.381511
1.292000,0.379680
1.293000,0.377853
1.294000,0.376031
1.295000,0.374213
1.296000,0.372401
1.297000,0.370593
1.298000,0.368791
1.299000,0.366993
1.300000,0.365200
1.301000,0.363412
1.302000,0.361629
1.303000,0.359851
1.304000,0.358077
1.305000,0.356309
1.306000,0.354546
1.307000,0.352788
1.308000,0.351035
1.309000,0.349287
1.310000,0.347545
1.311000,0.345807
1.312000,0.344074
1.313000,0.342347
1.314000,0.340625
1.315000,0.338908
1.316000,0.337196
1.317000,0.335490
1.318000,0.333788
1.319000,0.332092
1.320000,0.330401
1.321000,0.328716
1.322000,0.327036
1.323000,0.325361
1.324000,0.323691
1.325000,0.322027
1.326000,0.320368
1.327000,0.318714
1.328000,0.317066
1.329000,0.315423
1.330000,0.313786
1.331000,0.312154
1.332000,0.310527
1.333000,0.308906
1.334000,0.307290
1.335000,0.305680
1.336000,0.304075
1.337000,0.302476
1.338000,0.300882
1.339000,0.299294
1.340000,0.297711
1.341000,0.296134
1.342000,0.294562
1.343000,0.292996
1.344000,0.291435
1.345000,0.289880
1.346000,0.288330
1.347000,0.286786
1.348000,0.285247
1.349000,0.283714
1.350000,0.282187
1.351000,0.280665
1.352000,0.279149
1.353000,0.277638
1.354000,0.276133
1.355000,0.274634
1.356000,0.273140
1.357000,0.271652
1.358000,0.270169
1.359000,0.268692
1.360000,0.267221
1.361000,0.265755
1.362000,0.264295
1.363000,0.262840
1.364000,0.261392
1.365000,0.259948
1.366000,0.258511
1.367000,0.257079
1.368000,0.255652
1.369000,0.254232
1.370000,0.252817
1.371000,0.251407
1.372000,0.250004
1.373000,0.248606
1.374000,0.247213
1.375000,0.245826
1.376000,0.244445
1.377000,0.243070
1.378000,0.241700
1.379000,0.240336
1.380000,0.238977
1.381000,0.237624
1.382000,0.236277
1.383000,0.234935
1.384000,0.233599
1.385000,0.232269
1.386000,0.230944
1.387000,0.229625
1.388000,0.228311
1.389000,0.227003
1.390000,0.225701
1.391000,0.224404
1.392000,0.223113
1.393000,0.221828
1.394000,0.220548
1.395000,0.219274
1.396000,0.218005
1.397000,0.216742
1.398000,0.215485
1.399000,0.214233
1.400000,0.212986
1.401000,0.211746
1.402000,0.210510
1.403000,0.209281
1.404000,0.208057
1.405000,0.206838
1.406000,0.205625
1.407000,0.204418
1.408000,0.203216
1.409000,0.202019
1.410000,0.200828
1.411000,0.199643
1.412000,0.198463
1.413000,0.197289
1.414000,0.196120
1.415000,0.194956
1.416000,0.193798
1.417000,0.192646
1.418000,0.191498
1.419000,0.190357
1.420000,0.189221
1.421000,0.188090
1.422000,0.186964
1.423000,0.185844
1.424000,0.184730
1.425000,0.183620
1.426000,0.182517
1.427000,0.181418
1.428000,0.180325
1.429000,0.179237
1.430000,0.178155
1.431000,0.177078
1.432000,0.176006
1.433000,0.174939
1.434000,0.173878
1.435000,0.172822
1.436000,0.171771
1.437000,0.170726
1.438000,0.169686
1.439000,0.168651
1.440000,0.167621
1.441000,0.166597
1.442000,0.165578
1.443000,0.164563
1.444000,0.163554
1.445000,0.162551
1.446000,0.161552
1.447000,0.160559
1.448000,0.159570
1.449000,0.158587
1.450000,0.157609
1.451000,0.156636
1.452000,0.155668
1.453000,0.154705
1.454000,0.153747
1.455000,0.152794
1.456000,0.151847
1.457000,0.150904
1.458000,0.149966
1.459000,0.149033
1.460000,0.148105
1.461000,0.147183
1.462000,0.146265
1.463000,0.145352
1.464000,0.144443
1.465000,0.143540
1.466000,0.142642
1.467000,0.141749
1.468000,0.140860
1.469000,0.139976
1.470000,0.139097
1.471000,0.138223
1.472000,0.137354
1.473000,0.136489
1.474000,0.135629
1.475000,0.134774
1.476000,0.133924
1.477000,0.133079
1.478000,0.132238
1.479000,0.131402
1.480000,0.130570
1.481000,0.129743
1.482000,0.128921
1.483000,0.128104
1.484000,0.127291
1.485000,0.126482
1.486000,0.125678
1.487000,0.124879
1.488000,0.124085
1.489000,0.123294
1.490000,0.122509
1.491000,0.121728
1.492000,0.120951
1.493000,0.120179
1.494000,0.119411
1.495000,0.118648
1.496000,0.117889
1.497000,0.117135
1.498000,0.116385
1.499000,0.115639
1.500000,0.114898
1.501000,0.114161
1.502000,0.113428
1.503000,0.112700
1.504000,0.111976
1.505000,0.111256
1.506000,0.110540
1.507000,0.109829
1.508000,0.109122
1.509000,0.108419
1.510000,0.107720
1.511000,0.107026
1.512000,0.106335
1.513000,0.105649
1.514000,0.104967
1.515000,0.104289
1.516000,0.103615
1.517000,0.102945
1.518000,0.102280
1.519000,0.101618
1.520000,0.100960
1.521000,0.100306
1.522000,0.099657
1.523000,0.099011
1.524000,0.098369
1.525000,0.097731
1.526000,0.097097
1.527000,0.096467
1.528000,0.095841
1.529000,0.095219
1.530000,0.094600
1.531000,0.093986
1.532000,0.093375
1.533000,0.092768
1.534000,0.092164
1.535000,0.091565
1.536000,0.090969
1.537000,0.090377
1.538000,0.089789
1.539000,0.089204
1.540000,0.088623
1.541000,0.088046
1.542000,0.087472
1.543000,0.086902
1.544000,0.086336
1.545000,0.085773
1.546000,0.085214
1.547000,0.084658
1.548000,0.084106
1.549000,0.083558
1.550000,0.083012
1.551000,0.082471
1.552000,0.081933
1.553000,0.081398
1.554000,0.080867
1.555000,0.080339
1.556000,0.079814
1.557000,0.079293
1.558000,0.078776
1.559000,0.078261
1.560000,0.077750
1.561000,0.077243
1.562000,0.076738
1.563000,0.076237
1.564000,0.075739
1.565000,0.075245
1.566000,0.074753
1.567000,0.074265
1.568000,0.073780
1.569000,0.073299
1.570000,0.072820
1.571000,0.072345
1.572000,0.071872
1.573000,0.071403
1.574000,0.070937
1.575000,0.070474
1.576000,0.070014
1.577000,0.069557
1.578000,0.069103
1.579000,0.068653
1.580000,0.068205
1.581000,0.067760
1.582000,0.067318
1.583000,0.066879
1.584000,0.066443
1.585000,0.066010
1.586000,0.065580
1.587000,0.065153
1.588000,0.064728
1.589000,0.064307
1.590000,0.063888
1.591000,0.063472
1.592000,0.063059
1.593000,0.062649
1.594000,0.062241
1.595000,0.061837
1.596000,0.061435
1.597000,0.061035
1.598000,0.060639
1.599000,0.060245
1.600000,0.059854
1.601000,0.059465
1.602000,0.059079
1.603000,0.058696
1.604000,0.058315
1.605000,0.057937
1.606000,0.057562
1.607000,0.057189
1.608000,0.056819
1.609000,0.056451
1.610000,0.056086
1.611000,0.055723
1.612000,0.055363
1.613000,0.055005
1.614000,0.054650
1.615000,0.054297
1.616000,0.053946
1.617000,0.053598
1.618000,0.053253
1.619000,0.052910
1.620000,0.052569
1.621000,0.052230
1.622000,0.051894
1.623000,0.051561
1.624000,0.051229
1.625000,0.050900
1.626000,0.050573
1.627000,0.050248
1.628000,0.049926
1.629000,0.049606
1.630000,0.049288
1.631000,0.048973
1.632000,0.048659
1.633000,0.048348
1.634000,0.048039
1.635000,0.047732
1.636000,0.047427
1.637000,0.047125
1.638000,0.046824
1.639000,0.046526
1.640000,0.046229
1.641000,0.045935
1.642000,0.045643
1.643000,0.045353
1.644000,0.045065
1.645000,0.044779
1.646000,0.044495
1.647000,0.044213
1.648000,0.043933
1.649000,0.043654
1.650000,0.043378
1.651000,0.043104
1.652000,0.042832
1.653000,0.042562
1.654000,0.042293
1.655000,0.042027
1.656000,0.041762
1.657000,0.041499
1.658000,0.041238
1.659000,0.040979
1.660000,0.040722
1.661000,0.040467
1.662000,0.040213
1.663000,0.039961
1.664000,0.039711
1.665000,0.039463
1.666000,0.039216
1.667000,0.038971
1.668000,0.038728
1.669000,0.038487
1.670000,0.038248
1.671000,0.038010
1.672000,0.037773
1.673000,0.037539
1.674000,0.037306
1.675000,0.037075
1.676000,0.036845
1.677000,0.036617
1.678000,0.036391
1.679000,0.036166
1.680000,0.035943
1.681000,0.035721
1.682000,0.035501
1.683000,0.035283
1.684000,0.035066
1.685000,0.034850
1.686000,0.034637
1.687000,0.034424
1.688000,0.034213
1.689000,0.034004
1.690000,0.033796
1.691000,0.033590
1.692000,0.033385
1.693000,0.033182
1.694000,0.032980
1.695000,0.032779
1.696000,0.032580
1.697000,0.032382
1.698000,0.032186
1.699000,0.031991
1.700000,0.031797
1.701000,0.031605
1.702000,0.031414
1.703000,0.031224
1.704000,0.031036
1.705000,0.030849
1.706000,0.030664
1.707000,0.030480
1.708000,0.030297
1.709000,0.030115
1.710000,0.029935
1.711000,0.029756
1.712000,0.029578
1.713000,0.029401
1.714000,0.029226
1.715000,0.029052
1.716000,0.028879
1.717000,0.028707
1.718000,0.028537
1.719000,0.028368
1.720000,0.028200
1.721000,0.028033
1.722000,0.027867
1.723000,0.027703
1.724000,0.027539
1.725000,0.027377
1.726000,0.027216
1.727000,0.027056
1.728000,0.026897
1.729000,0.026739
1.730000,0.026583
1.731000,0.026427
1.732000,0.026273
1.733000,0.026119
1.734000,0.025967
1.735000,0.025816
1.736000,0.025665
1.737000,0.025516
1.738000,0.025368
1.739000,0.025221
1.740000,0.025075
1.741000,0.024930
1.742000,0.024786
1.743000,0.024643
1.744000,0.024501
1.745000,0.024360
1.746000,0.024220
1.747000,0.024081
1.748000,0.023942
1.749000,0.023805
1.750000,0.023669
1.751000,0.023533
1.752000,0.023399
1.753000,0.023266
1.754000,0.023133
1.755000,0.023001
1.756000,0.022871
1.757000,0.022741
1.758000,0.022612
1.759000,0.022484
1.760000,0.022357
1.761000,0.022230
1.762000,0.022105
1.763000,0.021980
1.764000,0.021856
1.765000,0.021733
1.766000,0.021611
1.767000,0.021490
1.768000,0.021370
1.769000,0.021250
1.770000,0.021131
1.771000,0.021013
1.772000,0.020896
1.773000,0.020780
1.774000,0.020664
1.775000,0.020549
1.776000,0.020435
1.777000,0.020322
1.778000,0.020209
1.779000,0.020097
1.780000,0.019986
1.781000,0.019876
1.782000,0.019766
1.783000,0.019658
1.784000,0.019549
1.785000,0.019442
1.786000,0.019335
1.787000,0.019229
1.788000,0.019124
1.789000,0.019020
1.790000,0.018916
1.791000,0.018813
1.792000,0.018710
1.793000,0.018608
1.794000,0.018507
1.795000,0.018407
1.796000,0.018307
1.797000,0.018208
1.798000,0.018109
1.799000,0.018011
1.800000,0.017914
1.801000,0.017818
1.802000,0.017722
1.803000,0.017626
1.804000,0.017532
1.805000,0.017437
1.806000,0.017344
1.807000,0.017251
1.808000,0.017159
1.809000,0.017067
1.810000,0.016976
1.811000,0.016886
1.812000,0.016796
1.813000,0.016706
1.814000,0.016618
1.815000,0.016530
1.816000,0.016442
1.817000,0.016355
1.818000,0.016268
1.819000,0.016183
1.820000,0.016097
1.821000,0.016012
1.822000,0.015928
1.823000,0.015844
1.824000,0.015761
1.825000,0.015678
1.826000,0.015596
1.827000,0.015515
1.828000,0.015433
1.829000,0.015353
1.830000,0.015273
1.831000,0.015193
1.832000,0.015114
1.833000,0.015035
1.834000,0.014957
1.835000,0.014880
1.836000,0.014803
1.837000,0.014726
1.838000,0.014650
1.839000,0.014574
1.840000,0.014499
1.841000,0.014424
1.842000,0.014350
1.843000,0.014276
1.844000,0.014203
1.845000,0.014130
1.846000,0.014057
1.847000,0.013985
1.848000,0.013914
1.849000,0.013843
1.850000,0.013772
1.851000,0.013702
1.852000,0.013632
1.853000,0.013562
1.854000,0.013493
1.855000,0.013425
1.856000,0.013357
1.857000,0.013289
1.858000,0.013222
1.859000,0.013155
1.860000,0.013088
1.861000,0.013022
1.862000,0.012956
1.863000,0.012891
1.864000,0.012826
1.865000,0.012762
1.866000,0.012698
1.867000,0.012634
1.868000,0.012571
1.869000,0.012508
1.870000,0.012445
1.871000,0.012383
1.872000,0.012321
1.873000,0.012259
1.874000,0.012198
1.875000,0.012137
1.876000,0.012077
1.877000,0.012017
1.878000,0.011957
1.879000,0.011898
1.880000,0.011839
1.881000,0.011780
1.882000,0.011722
1.883000,0.011664
1.884000,0.011606
1.885000,0.011549
1.886000,0.011492
1.887000,0.011436
1.888000,0.011379
1.889000,0.011323
1.890000,0.011268
1.891000,0.011212
1.892000,0.011157
1.893000,0.011103
1.894000,0.011048
1.895000,0.010994
1.896000,0.010941
1.897000,0.010887
1.898000,0.010834
1.899000,0.010781
1.900000,0.010729
1.901000,0.010677
1.902000,0.010625
1.903000,0.010573
1.904000,0.010522
1.905000,0.010471
1.906000,0.010420
1.907000,0.010370
1.908000,0.010319
1.909000,0.010270
1.910000,0.010220
1.911000,0.010171
1.912000,0.010122
1.913000,0.010073
1.914000,0.010024
1.915000,0.009976
1.916000,0.009928
1.917000,0.009881
1.918000,0.009833
1.919000,0.009786
1.920000,0.009739
1.921000,0.009693
1.922000,0.009646
1.923000,0.009600
1.924000,0.009554
1.925000,0.009509
1.926000,0.009463
1.927000,0.009418
1.928000,0.009373
1.929000,0.009329
1.930000,0.009284
1.931000,0.009240
1.932000,0.009196
1.933000,0.009153
1.934000,0.009109
1.935000,0.009066
1.936000,0.009023
1.937000,0.008981
1.938000,0.008938
1.939000,0.008896
1.940000,0.008854
1.941000,0.008812
1.942000,0.008771
1.943000,0.008729
1.944000,0.008688
1.945000,0.008648
1.946000,0.008607
1.947000,0.008566
1.948000,0.008526
1.949000,0.008486
1.950000,0.008446
1.951000,0.008407
1.952000,0.008368
1.953000,0.008328
1.954000,0.008289
1.955000,0.008251
1.956000,0.008212
1.957000,0.008174
1.958000,0.008136
1.959000,0.008098
1.960000,0.008060
1.961000,0.008023
1.962000,0.007985
1.963000,0.007948
1.964000,0.007911
1.965000,0.007874
1.966000,0.007838
1.967000,0.007802
1.968000,0.007765
1.969000,0.007729
1.970000,0.007694
1.971000,0.007658
1.972000,0.007623
1.973000,0.007587
1.974000,0.007552
1.975000,0.007517
1.976000,0.007483
1.977000,0.007448
1.978000,0.007414
1.979000,0.007380
1.980000,0.007346
1.981000,0.007312
1.982000,0.007278
1.983000,0.007245
1.984000,0.007212
1.985000,0.007178
1.986000,0.007146
1.987000,0.007113
1.988000,0.007080
1.989000,0.007048
1.990000,0.007015
1.991000,0.006983
1.992000,0.006951
1.993000,0.006920
1.994000,0.006888
1.995000,0.006856
1.996000,0.006825
1.997000,0.006794
1.998000,0.006763
1.999000,0.006732
2.000000,0.006701
2.001000,0.006671
2.002000,0.006641
2.003000,0.006610
2.004000,0.006580
2.005000,0.006550
2.006000,0.006521
2.007000,0.006491
2.008000,0.006461
2.009000,0.006432
